Title,Year,Type,Price,Engine type,Gearbox_type,Milage,City,Engine,Power
Peugeot 308,2023,Hečbekas,23950.0,Benzinas,Automatinė,4200,Vilnius,1200,96
Peugeot 308,2023,Universalas,2790037753.0,Benzinas,Automatinė,11000,Klaipėda,1200,96
Peugeot 308,2024,Universalas,39990.0,Benzinas / elektra,Automatinė,1600,Vilnius,1600,132
Peugeot 308,2008,Universalas,1200.0,Dyzelinas,Mechaninė,250000,Panevėžys,1600,66
Peugeot 308,2009,Hečbekas,1250.0,Benzinas,Mechaninė,209000,Vilnius,1600,88
Peugeot 308,2009,Hečbekas,1250.0,Benzinas,Mechaninė,180904,Panevėžys,1600,88
Peugeot 308,2008,Hečbekas,1320.0,Dyzelinas,Automatinė,247000,Pasvalys,2000,100
Peugeot 308,2008,Hečbekas,1450.0,Benzinas,Mechaninė,334000,Klaipėda,1600,88
Peugeot 308,2008,Hečbekas,1500.0,Benzinas,Mechaninė,245531,Kaunas,1600,88
Peugeot 308,2009,Universalas,2100.0,Dyzelinas,Mechaninė,330000,Vilkaviškis,1600,66
Peugeot 308,2011,Universalas,2200.0,Dyzelinas,Automatinė,170000,Telšiai,1600,82
Peugeot 308,2011,Hečbekas,2699.0,Dyzelinas,Mechaninė,268000,Tauragė,1600,68
Peugeot 308,2013,Hečbekas,2799.0,Dyzelinas,Mechaninė,264000,Kaunas,1600,84
Peugeot 308,2011,Hečbekas,2800.0,Benzinas,Mechaninė,146000,Kaunas,1400,70
Peugeot 308,2009,Hečbekas,3000.0,Dyzelinas,Mechaninė,208963,Tauragė,1600,80
Peugeot 308,2010,Hečbekas,3200.0,Dyzelinas,Mechaninė,280000,Vilnius,1600,80
Peugeot 308,2011,Universalas,3450.0,Dyzelinas,Mechaninė,262034,Kaunas,2000,103
Peugeot 308,2012,Hečbekas,3500.0,Benzinas / dujos,Automatinė,150000,Vilnius,1600,88
Peugeot 308,2014,Universalas,3799.0,Dyzelinas,Mechaninė,190000,Alytus,1600,88
Peugeot 308,2017,Universalas,3999.0,Benzinas,Mechaninė,139536,Kaunas,1200,81
Peugeot 308,2013,Universalas,4300.0,Dyzelinas,Automatinė,248000,Šiauliai,1600,82
Peugeot 308,2019,Universalas,4300.0,Dyzelinas,Automatinė,120000,Vilnius,1500,85
Peugeot 308,2015,Universalas,4450.0,Dyzelinas,Mechaninė,250000,Kaunas,1600,74
Peugeot 308,2016,Universalas,4500.0,Benzinas,Mechaninė,156000,Tauragė,1200,81
Peugeot 308,2019,Universalas,4650.0,Benzinas,Mechaninė,89000,Tauragė,1200,81
Peugeot 308,2015,Universalas,4950.0,Benzinas,Mechaninė,190000,Šiauliai,1200,96
Peugeot 308,2015,Universalas,5200.0,Dyzelinas,Mechaninė,179000,Jurbarkas,1600,74
Peugeot 308,2014,Hečbekas,5200.0,Dyzelinas,Mechaninė,250000,Tauragė,1600,85
Peugeot 308,2018,Universalas,5300.0,Dyzelinas,Mechaninė,260000,Tauragė,1500,96
Peugeot 308,2016,Hečbekas,5300.0,Benzinas,Mechaninė,148000,Alytus,1200,81
Peugeot 308,2017,Universalas,5333.0,Dyzelinas,Automatinė,122850,Tauragė,1600,88
Peugeot 308,2014,Universalas,5399.0,Dyzelinas,Mechaninė,236000,Alytus,1600,88
Peugeot 308,2018,Hečbekas,5500.0,Dyzelinas,Mechaninė,200000,Tauragė,1500,75
Peugeot 308,2018,Hečbekas,5500.0,Dyzelinas,Mechaninė,180000,Tauragė,1500,96
Peugeot 308,2016,Universalas,5700.0,Benzinas,Mechaninė,144500,Klaipėda,1200,81
Peugeot 308,2021,Hečbekas,5700.0,Dyzelinas,Automatinė,105363,Kaunas,1500,96
Peugeot 308,2011,Kabrioletas,5750.0,Dyzelinas,Mechaninė,263700,Utena,1600,82
Peugeot 308,2014,Universalas,5750.0,Dyzelinas,Mechaninė,232000,Vilnius,1600,88
Peugeot 308,2014,Hečbekas,5800.0,Benzinas,Mechaninė,180245,Tauragė,1600,92
Peugeot 308,2015,Universalas,5800.0,Benzinas,Mechaninė,145000,Šiauliai,1200,81
Peugeot 308,2016,Universalas,5950.0,Benzinas,Automatinė,162000,Mažeikiai,1200,96
Peugeot 308,2013,Kabrioletas,5999.0,Dyzelinas,Mechaninė,260000,Birštonas,1600,84
Peugeot 308,2014,Universalas,6200.0,Dyzelinas,Mechaninė,255000,Telšiai,1600,88
Peugeot 308,2018,Hečbekas,6300.0,Dyzelinas,Mechaninė,162000,Tauragė,1600,73
Peugeot 308,2017,Universalas,6474.0,Dyzelinas,Automatinė,234750,Kaunas,1600,88
Peugeot 308,2013,Hečbekas,6500.0,Dyzelinas,Mechaninė,250000,Vilnius,1600,85
Peugeot 308,2015,Hečbekas,6500.0,Benzinas,Automatinė,180000,Tauragė,1200,96
Peugeot 308,2017,Universalas,6650.0,Dyzelinas,Mechaninė,118000,Raseiniai,1600,88
Peugeot 308,2015,Hečbekas,6888.0,Dyzelinas,Mechaninė,135500,Tauragė,2000,110
Peugeot 308,2014,Universalas,6950.0,Dyzelinas,Automatinė,259000,Telšiai,2000,110
Peugeot 308,2015,Universalas,7200.0,Dyzelinas,Automatinė,230000,Vilnius,2000,110
Peugeot 308,2019,Universalas,7300.0,Dyzelinas,Mechaninė,190000,Tauragė,1500,75
Peugeot 308,2018,Universalas,7300.0,Dyzelinas,Mechaninė,164000,Tauragė,1500,96
Peugeot 308,2019,Universalas,7650.0,Dyzelinas,Automatinė,179000,Marijampolė,1500,96
Peugeot 308,2019,Hečbekas,7800.0,Dyzelinas,Mechaninė,168161,Tauragė,1500,75
Peugeot 308,2021,Hečbekas,7800.0,Benzinas,Mechaninė,116674,Kaunas,1200,96
Peugeot 308,2020,Hečbekas,7900.0,Dyzelinas,Mechaninė,150258,Tauragė,1500,75
Peugeot 308,2016,Universalas,7900.0,Benzinas,Automatinė,205785,Vilnius,1200,96
Peugeot 308,2018,Universalas,7900.0,Benzinas,Automatinė,100000,Pasvalys,1200,96
Peugeot 308,2015,Universalas,7999.0,Benzinas,Automatinė,157921,Tauragė,1200,96
Peugeot 308,2015,Universalas,7999.0,Dyzelinas,Automatinė,255602,Alytus,2000,132
Peugeot 308,2017,Hečbekas,7999.0,Benzinas,Mechaninė,103000,Tauragė,1200,96
Peugeot 308,2019,Universalas,8000.0,Dyzelinas,Mechaninė,295000,Tauragė,1500,96
Peugeot 308,2015,Universalas,8200.0,Dyzelinas,Automatinė,260134,Tauragė,1600,88
Peugeot 308,2019,Hečbekas,8200.0,Dyzelinas,Mechaninė,184331,Tauragė,1500,96
Peugeot 308,2016,Hečbekas,8300.0,Benzinas,Automatinė,117000,Kaunas,1200,96
Peugeot 308,2017,Universalas,8500.0,Dyzelinas,Mechaninė,148000,Kaunas,1600,73
Peugeot 308,2019,Universalas,8694.0,Dyzelinas,Mechaninė,151000,Marijampolė,1500,75
Peugeot 308,2021,Universalas,8700.0,Dyzelinas,Mechaninė,135200,Marijampolė,1500,96
Peugeot 308,2020,Hečbekas,8700.0,Dyzelinas,Mechaninė,120000,Tauragė,1500,75
Peugeot 308,2016,Hečbekas,8800.0,Dyzelinas,Automatinė,210668,Vilnius,2000,133
Peugeot 308,2019,Hečbekas,8900.0,Dyzelinas,Automatinė,180000,Tauragė,1500,96
Peugeot 308,2019,Universalas,9438.0,Dyzelinas,Automatinė,162000,Vilnius,1500,96
Peugeot 308,2014,Hečbekas,9500.0,Dyzelinas,Automatinė,148000,Tauragė,2000,110
Peugeot 308,2019,Hečbekas,9500.0,Dyzelinas,Automatinė,162000,Alytus,1500,96
Peugeot 308,2019,Universalas,9620.0,Benzinas,Automatinė,96139,Vilnius,1200,96
Peugeot 308,2015,Hečbekas,9690.0,Dyzelinas,Automatinė,235000,Panevėžys,2000,133
Peugeot 308,2017,Hečbekas,9700.0,Dyzelinas,Automatinė,138000,Tauragė,1600,88
Peugeot 308,2019,Universalas,9983.0,Dyzelinas,Automatinė,160106,Vilnius,1500,96
Peugeot 308,2020,Universalas,10164.0,Dyzelinas,Automatinė,131000,Vilnius,1500,96
Peugeot 308,2019,Universalas,10890.0,Dyzelinas,Automatinė,121503,Kaunas,1500,96
Peugeot 308,2021,Universalas,10900.0,Dyzelinas,Automatinė,154000,Tauragė,1500,96
Peugeot 308,2018,Hečbekas,11500.0,Benzinas,Automatinė,55000,Vilnius,1200,96
Peugeot 308,2009,Universalas,1050.0,Benzinas,Mechaninė,192000,Kelmė,1600,88
Peugeot 308,2008,Universalas,1500.0,Benzinas,Mechaninė,249200,Radviliškis,1600,88
Peugeot 308,2008,Hečbekas,1700.0,Benzinas / dujos,Mechaninė,213973,Kaunas,1600,88
Peugeot 308,2009,Universalas,1900.0,Dyzelinas,Mechaninė,347300,Klaipėda,1600,80
Peugeot 308,2007,Hečbekas,2000.0,Benzinas,Mechaninė,274517,Kaunas,1600,88
Peugeot 308,2008,Hečbekas,2100.0,Dyzelinas,Mechaninė,253000,Radviliškis,2000,100
Peugeot 308,2011,Universalas,2100.0,Dyzelinas,Mechaninė,279000,Šiauliai,1600,66
Peugeot 308,2010,Universalas,2100.0,Dyzelinas,Mechaninė,279000,Šiauliai,1600,66
Peugeot 308,2013,Hečbekas,2150.0,Benzinas,Mechaninė,274123,Kaunas,1600,88
Peugeot 308,2010,Hečbekas,2400.0,Dyzelinas,Mechaninė,194000,Vilnius,1600,81
Peugeot 308,2010,Universalas,2699.0,Dyzelinas,Mechaninė,289000,Kėdainiai,1600,80
Peugeot 308,2011,Universalas,2750.0,Dyzelinas,Mechaninė,292000,Vilkaviškis,1600,68
Peugeot 308,2012,Universalas,2900.0,Dyzelinas,Mechaninė,295000,Trakai,1600,82
Peugeot 308,2010,Hečbekas,3000.0,Dyzelinas,Mechaninė,210000,Kaunas,1600,66
Peugeot 308,2012,Universalas,3100.0,Dyzelinas,Mechaninė,218555,Kelmė,1600,82
Peugeot 308,2012,Hečbekas,3200.0,Dyzelinas,Mechaninė,216283,Kaunas,1600,68
Peugeot 308,2013,Kita,3250.0,Dyzelinas,Mechaninė,247000,Kaunas,1600,80
Peugeot 308,2009,Universalas,3499.0,Dyzelinas,Mechaninė,219000,Vilnius,1600,66
Peugeot 308,2013,Hečbekas,3900.0,Dyzelinas,Mechaninė,223000,Tauragė,1600,68
Peugeot 308,2014,Universalas,4150.0,Dyzelinas,Mechaninė,220000,Šiauliai,1600,85
Peugeot 308,2009,Kabrioletas,4300.0,Dyzelinas,Mechaninė,290000,Birštonas,2000,103
Peugeot 308,2014,Hečbekas,4350.0,Benzinas / dujos,Mechaninė,230000,Vilnius,1200,60
Peugeot 308,2014,Universalas,4500.0,Dyzelinas,Mechaninė,281000,Tauragė,1600,85
Peugeot 308,2014,Hečbekas,4650.0,Benzinas,Automatinė,144000,Alytus,1200,96
Peugeot 308,2015,Universalas,4650.0,Dyzelinas,Mechaninė,289079,Tauragė,1600,88
Peugeot 308,2014,Hečbekas,4750.0,Dyzelinas,Automatinė,200132,Vilnius,1600,82
Peugeot 308,2014,Hečbekas,4950.0,Benzinas,Mechaninė,198435,Tauragė,1200,96
Peugeot 308,2010,Hečbekas,4950.0,Benzinas,Mechaninė,183301,Šilalė,1600,147
Peugeot 308,2011,Kabrioletas,5150.0,Dyzelinas,Mechaninė,152670,Raseiniai,1600,82
Peugeot 308,2015,Universalas,5150.0,Benzinas,Mechaninė,155000,Kaunas,1200,96
Peugeot 308,2013,Hečbekas,5300.0,Dyzelinas,Mechaninė,184000,Tauragė,1600,85
Peugeot 308,2016,Hečbekas,5399.0,Benzinas,Mechaninė,115580,Radviliškis,1200,60
Peugeot 308,2015,Universalas,5500.0,Dyzelinas,Mechaninė,193000,Tauragė,1600,88
Peugeot 308,2016,Hečbekas,5500.0,Benzinas / dujos,Mechaninė,155000,Vilnius,1200,60
Peugeot 308,2014,Hečbekas,5550.0,Dyzelinas,Mechaninė,207000,Vilnius,1600,85
Peugeot 308,2016,Universalas,5800.0,Dyzelinas,Mechaninė,194750,Tauragė,1600,88
Peugeot 308,2012,Kabrioletas,5900.0,Dyzelinas,Mechaninė,192300,Alytus,2000,121
Peugeot 308,2017,Universalas,5950.0,Dyzelinas,Automatinė,260000,Kaunas,1600,88
Peugeot 308,2017,Universalas,6000.0,Dyzelinas,Automatinė,230518,Tauragė,1600,88
Peugeot 308,2017,Universalas,6000.0,Dyzelinas,Automatinė,275491,Tauragė,1600,88
Peugeot 308,2014,Hečbekas,6000.0,Benzinas,Mechaninė,208052,Marijampolė,1600,92
Peugeot 308,2016,Universalas,6100.0,Benzinas,Automatinė,197000,Tauragė,1200,96
Peugeot 308,2016,Hečbekas,6190.0,Dyzelinas,Mechaninė,209000,Šiauliai,1600,74
Peugeot 308,2016,Hečbekas,6200.0,Dyzelinas,Automatinė,160000,Tauragė,2000,132
Peugeot 308,2017,Universalas,6200.0,Dyzelinas,Automatinė,180000,Tauragė,1600,88
Peugeot 308,2010,Kabrioletas,6200.0,Benzinas / dujos,Automatinė,199000,Panevėžys,1600,114
Peugeot 308,2015,Hečbekas,6250.0,Dyzelinas,Mechaninė,234000,Kaunas,1600,85
Peugeot 308,2017,Universalas,6300.0,Dyzelinas,Mechaninė,226300,Kaunas,1600,88
Peugeot 308,2016,Universalas,6450.0,Dyzelinas,Mechaninė,218000,Tauragė,2000,110
Peugeot 308,2019,Hečbekas,6500.0,Dyzelinas,Mechaninė,300000,Vilnius,1500,96
Peugeot 308,2018,Hečbekas,6500.0,Dyzelinas,Mechaninė,179000,Klaipėda,1600,73
Peugeot 308,2010,Kabrioletas,6500.0,Dyzelinas,Mechaninė,244384,Kaunas,2000,103
Peugeot 308,2015,Universalas,6700.0,Dyzelinas,Mechaninė,271473,Radviliškis,1600,88
Peugeot 308,2018,Universalas,6750.0,Dyzelinas,Mechaninė,166239,Kėdainiai,1500,96
Peugeot 308,2010,Kabrioletas,6900.0,Benzinas,Mechaninė,204000,Vilnius,1600,115
Peugeot 308,2018,Universalas,7000.0,Benzinas,Automatinė,142800,Kaunas,1200,96
Peugeot 308,2016,Universalas,7000.0,Dyzelinas,Automatinė,241433,Tauragė,2000,110
Peugeot 308,2016,Universalas,7300.0,Dyzelinas,Mechaninė,105000,Kaunas,1600,73
Peugeot 308,2017,Universalas,8210.0,Dyzelinas,Mechaninė,220000,Marijampolė,1600,88
Peugeot 308,2019,Universalas,8300.0,Dyzelinas,Automatinė,230700,Kaunas,1500,96
Peugeot 308,2020,Universalas,8550.0,Dyzelinas,Mechaninė,135000,Vilnius,1500,75
Peugeot 308,2020,Hečbekas,9196.0,Dyzelinas,Mechaninė,151000,Tauragė,1500,96
Peugeot 308,2020,Hečbekas,9500.0,Benzinas,Automatinė,75000,Kaunas,1200,96
Peugeot 308,2020,Universalas,10267.0,Dyzelinas,Automatinė,169000,Marijampolė,1500,96
Peugeot 308,2018,Universalas,10750.0,Dyzelinas,Automatinė,71400,Vilnius,1600,88
Peugeot 308,2022,Universalas,16698.0,Dyzelinas,Mechaninė,136000,Tauragė,1500,96
Peugeot 308,2024,Universalas,27500.0,Benzinas,Automatinė,12600,Kaunas,1200,96
