Title,Year,Type,Price,Engine type,Gearbox_type,Milage,City,Engine,Power
Opel Astra,2019,Universalas,8750,Dyzelinas,Mechaninė,144000,Rokiškis,1600,81
Opel Astra,2019,Universalas,8798,Dyzelinas,Mechaninė,145000,Marijampolė,1600,100
Opel Mokka,2016,Visureigis / Krosoveris,8900,Benzinas,Automatinė,171310,Kretinga,1400,103
Opel Astra,2017,Hečbekas,8900,Dyzelinas,Mechaninė,188961,Kaunas,1600,70
Opel Insignia,2014,Universalas,8900,Dyzelinas,Automatinė,291000,Vilnius,2000,120
Opel Astra,2019,Universalas,8900,Dyzelinas,Automatinė,152000,Kaunas,1500,90
Opel Insignia,2011,Universalas,8950,Benzinas,Automatinė,198000,Klaipėda,2800,239
Opel Zafira,2016,Vienatūris,8950,Dyzelinas,Mechaninė,160340,Kaunas,2000,125
Opel Astra,2019,Universalas,8954,Benzinas,Mechaninė,158000,Kaunas,1000,77
Opel Crossland X,2019,Visureigis / Krosoveris,8990,Benzinas,Mechaninė,138000,Šiauliai,1200,61
Opel Mokka,2013,Visureigis / Krosoveris,8999,Dyzelinas,Automatinė,92000,Klaipėda,1700,96
Opel Mokka X,2018,Visureigis / Krosoveris,9000,Dyzelinas,Mechaninė,189300,Panevėžys,1600,100
Opel Astra,2017,Universalas,9000,Dyzelinas,Mechaninė,200500,Kaunas,1600,100
Opel Ampera,2012,Hečbekas,9000,Benzinas / elektra,Automatinė,234833,Vilnius,1400,111
Opel Astra,2019,Universalas,9063,Dyzelinas,Mechaninė,198267,Marijampolė,1500,90
Opel Astra,2021,Universalas,9075,Dyzelinas,Mechaninė,126299,Vilnius,1500,77
Opel Astra,2020,Universalas,9100,Dyzelinas,Mechaninė,239000,Vilnius,1500,90
Opel Crossland X,2018,Visureigis / Krosoveris,9200,Benzinas,Mechaninė,160000,Tauragė,1200,96
Opel Insignia,2019,Universalas,9299,Dyzelinas,Mechaninė,387847,Kretinga,1600,100
Opel Crossland X,2019,Visureigis / Krosoveris,9317,Dyzelinas,Mechaninė,210000,Kaunas,1500,75
Opel Astra,2020,Universalas,9317,Benzinas,Mechaninė,183000,Kaunas,1200,81
Opel Astra,2016,Hečbekas,9500,Benzinas,Automatinė,165996,Klaipėda,1000,77
Opel Astra,2020,Universalas,9500,Benzinas,Mechaninė,188600,Marijampolė,1200,107
Opel Corsa,2021,Hečbekas,9559,Benzinas,Mechaninė,111000,Kaunas,1200,55
Opel Mokka,2013,Visureigis / Krosoveris,9800,Dyzelinas,Mechaninė,210885,Kaunas,1700,96
Opel Movano,2015,Keleivinis mikroautobusas,9890,Dyzelinas,Automatinė,200000,Klaipėda,2300,92
Opel Insignia,2019,Hečbekas,9900,Benzinas,Mechaninė,201000,Tauragė,1600,147
Opel Zafira Tourer,2016,Vienatūris,9900,Benzinas,Mechaninė,104705,Vilnius,1400,103
Opel Cascada,2015,Kabrioletas,9900,Benzinas,Mechaninė,136300,Vilnius,1400,103
Opel Insignia,2018,Universalas,9900,Dyzelinas,Mechaninė,200000,Vilnius,1600,100
Opel Zafira Tourer,2019,Vienatūris,9999,Dyzelinas,Automatinė,252775,Klaipėda,2000,125
Opel Zafira,2017,Vienatūris,9999,Dyzelinas,Automatinė,185000,Klaipėda,2000,96
Opel Insignia,2015,Universalas,10000,Benzinas,Automatinė,224227,Kaunas,2000,184
Opel Mokka,2014,Visureigis / Krosoveris,10300,Dyzelinas,Mechaninė,256461,Kaunas,1700,96
Opel Insignia,2021,Universalas,10500,Dyzelinas,Automatinė,111392,Šiauliai,2000,128
Opel Mokka,2016,Visureigis / Krosoveris,10500,Benzinas,Automatinė,101038,Kretinga,1400,114
Opel Insignia,2018,Universalas,10500,Dyzelinas,Mechaninė,187000,Tauragė,2000,125
Opel Mokka,2014,Visureigis / Krosoveris,10500,Dyzelinas,Automatinė,150000,Vilnius,1700,96
Opel Mokka,2014,Visureigis / Krosoveris,10600,Dyzelinas,Mechaninė,209021,Kaunas,1700,96
Opel Mokka,2016,Visureigis / Krosoveris,10600,Dyzelinas,Automatinė,178000,Vilnius,1600,100
Opel Astra,2020,Universalas,10648,Dyzelinas,Mechaninė,155000,Marijampolė,1500,90
Opel Astra,2020,Universalas,10650,Dyzelinas,Mechaninė,142387,Vilnius,1500,90
Opel Insignia,2018,Hečbekas,10700,Benzinas,Automatinė,205319,Panevėžys,1500,121
Opel Astra,2020,Universalas,10709,Dyzelinas,Automatinė,179300,Vilnius,1500,90
Opel Zafira Tourer,2019,Vienatūris,10769,Dyzelinas,Mechaninė,255000,Kaunas,1600,100
Opel Mokka,2015,Visureigis / Krosoveris,10777,Dyzelinas,Automatinė,150000,Vilnius,1600,100
Opel Grandland X,2018,Visureigis / Krosoveris,10777,Benzinas,Automatinė,175000,Kaunas,1200,96
Opel Insignia,2016,Universalas,10850,Dyzelinas,Automatinė,165000,Vilnius,2000,125
Opel Astra,2020,Universalas,10850,Dyzelinas,Automatinė,147000,Vilnius,1500,90
Opel Astra,2018,Universalas,10900,Dyzelinas,Automatinė,83939,Vilnius,1600,100
Opel Astra,2017,Hečbekas,10900,Benzinas,Mechaninė,127838,Vilnius,1600,147
Opel Astra,2020,Hečbekas,10900,Benzinas,Mechaninė,55000,Telšiai,1200,96
Opel Insignia,2018,Universalas,10999,Dyzelinas,Mechaninė,184600,Vilnius,1600,100
Opel Insignia,2017,Universalas,10999,Dyzelinas,Mechaninė,247000,Marijampolė,2000,125
Opel Vivaro,2019,Krovininis mikroautobusas,11192,Dyzelinas,Mechaninė,209081,Radviliškis,1600,92
Opel Combo,2019,Vienatūris,11250,Dyzelinas,Mechaninė,180000,Kaunas,1500,75
Opel Insignia,2019,Universalas,11495,Benzinas,Automatinė,192000,Kaunas,1500,121
Opel Crossland X,2019,Visureigis / Krosoveris,11500,Dyzelinas,Automatinė,199000,Kaunas,1500,88
Opel Insignia,2021,Hečbekas,11500,Dyzelinas,Automatinė,221350,Tauragė,2000,128
Opel Insignia,2020,Universalas,11600,Dyzelinas,Automatinė,192800,Klaipėda,1600,100
Opel Mokka X,2017,Visureigis / Krosoveris,11700,Benzinas,Automatinė,160000,Ukmergė,1400,103
Opel Grandland X,2020,Visureigis / Krosoveris,11737,Benzinas,Mechaninė,214000,Kaunas,1200,96
Opel Insignia,2018,Universalas,11850,Dyzelinas,Automatinė,248169,Vilnius,1600,100
Opel Insignia,2019,Universalas,11900,Dyzelinas,Automatinė,199000,Vilnius,2000,125
Opel Zafira,2018,Vienatūris,11900,Dyzelinas,Automatinė,215964,Kaunas,2000,96
Opel Vivaro,2016,Keleivinis mikroautobusas,11950,Dyzelinas,Mechaninė,274314,Marijampolė,1600,92
Opel Mokka,2016,Visureigis / Krosoveris,11990,Benzinas,Automatinė,75350,Kaunas,1400,103
Opel Insignia,2018,Hečbekas,12200,Dyzelinas,Automatinė,175000,Tauragė,1600,100
Opel Insignia,2019,Universalas,12200,Dyzelinas,Automatinė,154890,Marijampolė,2000,125
Opel Insignia,2018,Universalas,12400,Dyzelinas,Mechaninė,175000,Klaipėda,2000,125
Opel Crossland X,2018,Visureigis / Krosoveris,12500,Benzinas,Automatinė,138300,Vilnius,1200,81
Opel Insignia,2019,Universalas,12500,Dyzelinas,Automatinė,123478,Panevėžys,1600,100
Opel Grandland X,2019,Visureigis / Krosoveris,12500,Dyzelinas,Automatinė,176000,Tauragė,1500,96
Opel Astra,2017,Universalas,12551,Benzinas,Automatinė,149930,Klaipėda,1400,110
Opel Mokka X,2019,Visureigis / Krosoveris,12600,Benzinas,Automatinė,81914,Kretinga,1400,103
Opel Astra,2020,Universalas,12693,Dyzelinas,Automatinė,111600,Vilnius,1500,90
Opel Vivaro,2017,Keleivinis mikroautobusas,12800,Dyzelinas,Mechaninė,344143,Vilnius,1600,92
Opel Insignia,2018,Hečbekas,12900,Dyzelinas,Mechaninė,164600,Vilnius,1600,81
Opel Crossland X,2018,Visureigis / Krosoveris,12950,Benzinas,Automatinė,79000,Šiauliai,1200,81
Opel Mokka X,2018,Visureigis / Krosoveris,12950,Benzinas,Mechaninė,104359,Vilnius,1600,85
Opel Mokka X,2017,Visureigis / Krosoveris,12999,Benzinas,Automatinė,73433,Kretinga,1400,103
Opel Mokka X,2019,Visureigis / Krosoveris,13000,Benzinas,Automatinė,31391,Panevėžys,1400,103
Opel Grandland X,2018,Visureigis / Krosoveris,13189,Dyzelinas,Mechaninė,199000,Kaunas,1600,88
Opel Grandland X,2019,Visureigis / Krosoveris,13189,Benzinas,Automatinė,193000,Kaunas,1200,96
Opel Mokka X,2020,Visureigis / Krosoveris,13499,Benzinas,Automatinė,67157,Kretinga,1400,103
Opel Mokka X,2018,Visureigis / Krosoveris,13500,Benzinas,Automatinė,113378,Kretinga,1400,103
Opel Grandland X,2018,Visureigis / Krosoveris,13599,Dyzelinas,Automatinė,170000,Klaipėda,1600,88
Opel Insignia,2018,Universalas,13800,Dyzelinas,Automatinė,155000,Vilnius,2000,125
Opel Insignia,2017,Hečbekas,13850,Dyzelinas,Mechaninė,237000,Marijampolė,2000,125
Opel Insignia,2018,Universalas,13999,Dyzelinas,Mechaninė,118493,Kretinga,2000,125
Opel Insignia,2021,Universalas,14200,Dyzelinas,Automatinė,212111,Kaunas,2000,128
Opel Crossland X,2020,Visureigis / Krosoveris,14218,Dyzelinas,Automatinė,150000,Šiauliai,1500,88
Opel Mokka X,2019,Visureigis / Krosoveris,14300,Benzinas,Automatinė,46846,Kretinga,1400,109
Opel Mokka X,2017,Visureigis / Krosoveris,14472,Benzinas,Automatinė,125156,Kaunas,1400,103
Opel Combo,2021,Vienatūris,14505,Dyzelinas,Mechaninė,122327,Vilnius,1500,75
Opel Insignia,2021,Hečbekas,14700,Dyzelinas,Automatinė,171600,Tauragė,2000,128
Opel Grandland X,2019,Visureigis / Krosoveris,14762,Dyzelinas,Mechaninė,188000,Marijampolė,1500,96
Opel Vivaro,2015,Keleivinis mikroautobusas,14799,Dyzelinas,Mechaninė,197242,Kretinga,1600,85
Opel Insignia,2018,Hečbekas,14900,Benzinas,Automatinė,135900,Klaipėda,1500,121
Opel Grandland X,2019,Visureigis / Krosoveris,14999,Dyzelinas,Automatinė,193549,Klaipėda,1500,96
Opel Vivaro,2015,Vienatūris,14999,Dyzelinas,Mechaninė,243000,Klaipėda,1600,103
Opel Mokka X,2020,Visureigis / Krosoveris,14999,Benzinas,Automatinė,32496,Kretinga,1400,103
Opel Mokka X,2021,Visureigis / Krosoveris,15300,Benzinas,Automatinė,39854,Kretinga,1400,103
Opel Insignia,2022,Universalas,15600,Dyzelinas,Automatinė,178234,Kaunas,2000,128
Opel Crossland X,2019,Visureigis / Krosoveris,15730,Dyzelinas,Mechaninė,53000,Marijampolė,1500,75
Opel Grandland X,2019,Visureigis / Krosoveris,15800,Dyzelinas,Automatinė,182177,Vilnius,2000,130
Opel Grandland X,2019,Visureigis / Krosoveris,15850,Dyzelinas,Automatinė,166578,Marijampolė,1500,96
Opel Grandland X,2020,Visureigis / Krosoveris,16214,Dyzelinas,Automatinė,138542,Vilnius,1500,96
Opel Insignia,2019,Universalas,16490,Dyzelinas,Automatinė,136000,Šiauliai,2000,125
Opel Crossland,2022,Visureigis / Krosoveris,16500,Benzinas,Automatinė,42000,Vilnius,1200,96
Opel Grandland X,2021,Visureigis / Krosoveris,16697,Dyzelinas,Automatinė,178000,Vilnius,1500,96
Opel Vivaro,2017,Keleivinis mikroautobusas,16899,Dyzelinas,Mechaninė,281415,Kretinga,1600,92
Opel Crossland,2022,Visureigis / Krosoveris,16900,Benzinas,Automatinė,36217,Vilnius,1200,96
Opel Mokka,2022,Visureigis / Krosoveris,16990,Benzinas,Automatinė,2500,Vilnius,1400,114
Opel Grandland X,2020,Visureigis / Krosoveris,17800,Dyzelinas,Automatinė,178500,Šiauliai,2000,130
Opel Grandland X,2018,Visureigis / Krosoveris,17900,Dyzelinas,Automatinė,98500,Vilnius,2000,130
Opel Insignia,2020,Universalas,17990,Dyzelinas,Automatinė,135880,Šiauliai,2000,128
Opel Insignia,2020,Hečbekas,18000,Dyzelinas,Automatinė,91039,Vilnius,2000,154
Opel Insignia,2020,Universalas,18100,Benzinas,Automatinė,171000,Vilnius,1500,121
Opel Insignia,2019,Hečbekas,18572,Dyzelinas,Automatinė,97150,Šiauliai,2000,125
Opel Corsa,2023,Hečbekas,18950,Benzinas,Automatinė,2793,Vilnius,1200,96
Opel Vivaro,2021,Keleivinis mikroautobusas,18950,Dyzelinas,Mechaninė,196204,Kaunas,1500,88
Opel Insignia,2021,Universalas,19900,Dyzelinas,Automatinė,120454,Vilnius,2000,129
Opel Grandland X,2019,Visureigis / Krosoveris,19990,Dyzelinas,Automatinė,84000,Šiauliai,2000,130
Opel Mokka,2021,Visureigis / Krosoveris,20200,Benzinas,Automatinė,30932,Vilnius,1200,96
Opel Mokka,2021,Visureigis / Krosoveris,20400,Benzinas,Mechaninė,13772,Vilnius,1200,96
Opel Mokka,2021,Visureigis / Krosoveris,20900,Benzinas,Automatinė,74465,Vilnius,1200,96
Opel Mokka,2023,Visureigis / Krosoveris,21900,Benzinas,Automatinė,4200,Vilnius,1200,96
Opel Insignia,2022,Universalas,22500,Dyzelinas,Automatinė,69500,Vilnius,2000,128
Opel Mokka,2024,Visureigis / Krosoveris,22990,Benzinas,Mechaninė,5,Vilnius,1200,74
Opel Astra,2016,Hečbekas,23490,Benzinas,Mechaninė,32000,Vilnius,2000,206
Opel Vivaro,2020,Keleivinis mikroautobusas,24100,Dyzelinas,Mechaninė,226000,Vilnius,1500,88
Opel Mokka,2024,Visureigis / Krosoveris,2490025410,Benzinas,Automatinė,9,Šiauliai,1200,96
Opel Mokka,2024,Visureigis / Krosoveris,24990,Benzinas,Automatinė,5,Vilnius,1200,96
Opel Mokka,2024,Visureigis / Krosoveris,24990,Benzinas,Automatinė,2,Vilnius,1200,96
Opel Mokka,2024,Visureigis / Krosoveris,24990,Benzinas,Automatinė,2,Vilnius,1200,96
Opel Mokka,2024,Visureigis / Krosoveris,24990,Benzinas,Automatinė,2,Vilnius,1200,96
Opel Mokka,2024,Visureigis / Krosoveris,2499027660,Benzinas,Automatinė,2,Vilnius,1200,96
Opel Mokka,2024,Visureigis / Krosoveris,2499027660,Benzinas,Automatinė,2,Vilnius,1200,96
Opel Mokka,2024,Visureigis / Krosoveris,2499026880,Benzinas,Automatinė,5,Kaunas,1200,96
Opel Mokka,2024,Visureigis / Krosoveris,2499026290,Benzinas,Automatinė,5,Kaunas,1200,96
Opel Mokka,2024,Visureigis / Krosoveris,2499026880,Benzinas,Automatinė,5,Kaunas,1200,96
Opel Astra,2022,Hečbekas,25500,Benzinas,Automatinė,15100,Vilnius,1200,96
Opel Astra,2024,Hečbekas,2560029100,Benzinas,Automatinė,5,Kaunas,1200,96
Opel Zafira Life,2020,Keleivinis mikroautobusas,26257,Dyzelinas,Automatinė,142000,Kaunas,2000,130
Opel Astra,2023,Hečbekas,27000,Benzinas,Automatinė,8370,Kaunas,1200,96
Opel Astra,2024,Universalas,2771030820,Dyzelinas,Automatinė,2,Šiauliai,1500,96
Opel Mokka,2024,Visureigis / Krosoveris,27830,Benzinas,Automatinė,5,Vilnius,1200,96
Opel Mokka,2022,Visureigis / Krosoveris,27900,Benzinas,Automatinė,8966,Kaunas,1200,96
Opel Grandland,2024,Visureigis / Krosoveris,27990,Benzinas,Automatinė,5,Vilnius,1200,96
Opel Grandland,2024,Visureigis / Krosoveris,2799029990,Benzinas,Automatinė,5,Vilnius,1200,96
Opel Grandland,2024,Visureigis / Krosoveris,2799029990,Benzinas,Automatinė,5,Vilnius,1200,96
Opel Movano,2024,Krovininis mikroautobusas,28950,Dyzelinas,Mechaninė,1500,Vilnius,2200,103
Opel Grandland,2022,Visureigis / Krosoveris,29990,Benzinas,Automatinė,11000,Šiauliai,1200,96
Opel Grandland,2023,Visureigis / Krosoveris,34455,Benzinas,Automatinė,5,Vilnius,1200,96
Opel Astra,1999,Hečbekas,300,Dyzelinas,Mechaninė,351780,Vilnius,2000,60
Opel Meriva,2004,Vienatūris,300,Benzinas,Mechaninė,196000,Šiauliai,1600,74
Opel Zafira,2004,Vienatūris,330,Dyzelinas,Mechaninė,335000,Vilnius,2000,74
Opel Astra,2004,Sedanas,350,Dyzelinas,Mechaninė,289472,Kaunas,1700,55
Opel Zafira,2002,Vienatūris,380,Dyzelinas,Mechaninė,320543,Plungė,2000,74
Opel Vectra,2005,Hečbekas,400,Dyzelinas,Mechaninė,300000,Kaunas,1900,88
Opel Astra,1998,Sedanas,450,Benzinas / dujos,Automatinė,201000,Vilnius,1600,55
Opel Astra,2002,Hečbekas,450,Dyzelinas,Mechaninė,203664,Vilnius,2000,74
Opel Vectra,2004,Hečbekas,450,Dyzelinas,Mechaninė,350000,Kaunas,1900,88
Opel Astra,2004,Universalas,475,Dyzelinas,Mechaninė,200000,Šiauliai,1700,55
Opel Meriva,2004,Vienatūris,490,Benzinas,Mechaninė,183000,Vilnius,1600,74
Opel Zafira,2003,Vienatūris,500,Dyzelinas,Mechaninė,242000,Kaunas,2000,74
Opel Signum,2003,Hečbekas,500,Dyzelinas,Automatinė,330326,Vilnius,3000,130
Opel Vectra,2004,Universalas,500,Dyzelinas,Mechaninė,300000,Molėtai,1900,110
Opel Meriva,2003,Vienatūris,500,Benzinas,Mechaninė,229240,Marijampolė,1600,74
Opel Vectra,1993,Sedanas,520,Dyzelinas,Mechaninė,200000,Klaipėda,1700,60
Opel Meriva,2004,Vienatūris,550,Dyzelinas,Mechaninė,290000,Kaunas,1700,74
Opel Astra,2000,Sedanas,550,Benzinas,Mechaninė,222679,Kaunas,1600,55
Opel Astra,1999,Hečbekas,550,Benzinas,Automatinė,254100,Kaunas,1800,85
Opel Meriva,2005,Vienatūris,550,Dyzelinas,Mechaninė,227514,Vilnius,1300,51
Opel Astra,2000,Universalas,600,Benzinas,Mechaninė,282000,Kaunas,1400,66
Opel Corsa,2008,Hečbekas,600,Dyzelinas,Mechaninė,260000,Kaunas,1300,55
Opel Astra,2004,Hečbekas,650,Dyzelinas,Mechaninė,297000,Vilnius,2200,92
Opel Agila,2003,Vienatūris,650,Benzinas / dujos,Mechaninė,204557,Vilnius,1200,55
Opel Meriva,2003,Vienatūris,650,Benzinas,Mechaninė,152000,Kelmė,1800,92
Opel Meriva,2004,Vienatūris,650,Dyzelinas,Mechaninė,300333,Vilnius,1600,74
Opel Astra,2002,Hečbekas,650,Dyzelinas,Automatinė,276000,Vilnius,2000,60
Opel Combo,2004,Keleivinis mikroautobusas,666,Dyzelinas,Mechaninė,529000,Vilnius,1700,55
Opel Astra,2004,Hečbekas,700,Dyzelinas,Mechaninė,250000,Šiauliai,1700,74
Opel Zafira,2002,Vienatūris,700,Dyzelinas,Mechaninė,246427,Šiauliai,2200,92
Opel Astra,2002,Hečbekas,700,Dyzelinas,Mechaninė,315000,Vilnius,2000,74
Opel Zafira,2004,Vienatūris,700,Dyzelinas,Mechaninė,522391,Kaunas,2200,92
Opel Meriva,2004,Vienatūris,700,Benzinas / dujos,Mechaninė,314140,Molėtai,1400,66
Opel Astra,2004,Universalas,700,Dyzelinas,Mechaninė,220000,Šilutė,1900,74
Opel Vectra,2002,Sedanas,700,Dyzelinas,Mechaninė,426412,Panevėžys,2200,92
Opel Zafira,2005,Vienatūris,720,Dyzelinas,Mechaninė,194625,Šiauliai,2000,74
Opel Vectra,2002,Sedanas,720,Benzinas,Automatinė,210000,Vilnius,2200,108
Opel Vectra,2002,Sedanas,750,Dyzelinas,Mechaninė,160970,Kaunas,2000,74
Opel Meriva,2003,Vienatūris,750,Benzinas,Mechaninė,198440,Visaginas,1600,74
Opel Vectra,1998,Sedanas,750,Benzinas,Mechaninė,116636,Klaipėda,1600,74
Opel Astra,2003,Hečbekas,750,Benzinas,Mechaninė,125600,Vilnius,1600,63
Opel Astra,2000,Hečbekas,750,Dyzelinas,Mechaninė,380800,Lazdijai,2000,60
Opel Astra,2007,Hečbekas,750,Dyzelinas,Mechaninė,240000,Širvintos,1700,74
Opel Kadett,1986,Hečbekas,799,Benzinas,Mechaninė,45000,Vilnius,1600,66
Opel Vectra,2003,Universalas,800,Dyzelinas,Mechaninė,299381,Vilnius,2200,92
Opel Zafira,2001,Vienatūris,800,Dyzelinas,Mechaninė,269227,Šventoji,2000,74
Opel Meriva,2005,Sedanas,800,Dyzelinas,Mechaninė,251986,Skuodas,1700,74
Opel Zafira,2005,Vienatūris,800,Dyzelinas,Mechaninė,329569,Kaunas,2000,74
Opel Astra,2005,Universalas,800,Dyzelinas,Mechaninė,309000,Vilnius,1700,74
Opel Signum,2003,Hečbekas,800,Benzinas,Mechaninė,234550,Vilnius,2200,114
Opel Astra,2006,Universalas,800,Dyzelinas,Mechaninė,241000,Vilnius,1900,88
Opel Signum,2003,Universalas,830,Dyzelinas,Mechaninė,311000,Kėdainiai,2200,92
Opel Corsa,2007,Hečbekas,850,Benzinas,Mechaninė,186500,Marijampolė,1400,66
Opel Vectra,2005,Universalas,899,Dyzelinas,Mechaninė,287000,Vievis,2200,92
Opel Vectra,2002,Hečbekas,900,Benzinas / dujos,Mechaninė,267000,Kaunas,2200,108
Opel Meriva,2006,Vienatūris,900,Dyzelinas,Mechaninė,269000,Vilnius,1700,74
Opel Signum,2005,Hečbekas,900,Dyzelinas,Automatinė,340000,Jurbarkas,1900,110
Opel Zafira,2003,Vienatūris,900,Dyzelinas,Mechaninė,344900,Vilnius,2200,92
Opel Zafira,2002,Vienatūris,900,Dyzelinas,Mechaninė,234002,Alytus,2000,74
Opel Astra,2002,Sedanas,900,Benzinas,Mechaninė,197242,Vilnius,1600,63
Opel Meriva,2005,Vienatūris,900,Benzinas,Mechaninė,282564,Šiauliai,1600,74
Opel Vectra,2002,Sedanas,900,Benzinas,Mechaninė,239753,Vilnius,1800,90
Opel Omega,2004,Sedanas,900,Dyzelinas,Mechaninė,307279,Kaunas,2200,88
Opel Zafira,2003,Vienatūris,900,Dyzelinas,Mechaninė,313199,Kretinga,2000,74
Opel Astra,2002,Hečbekas,950,Benzinas,Automatinė,101235,Marijampolė,1600,62
Opel Meriva,2004,Vienatūris,950,Benzinas,Mechaninė,301802,Klaipėda,1600,74
Opel Zafira,2007,Vienatūris,950,Dyzelinas,Mechaninė,318995,Vilnius,1900,88
Opel Meriva,2004,Vienatūris,970,Benzinas,Automatinė,173956,Šiauliai,1600,74
Opel Astra,2006,Hečbekas,995,Dyzelinas,Mechaninė,306700,Kretinga,1700,59
Opel Astra,2005,Hečbekas,999,Benzinas,Mechaninė,255869,Vilnius,1400,66
Opel Zafira,2004,Vienatūris,999,Dyzelinas,Mechaninė,325253,Šilutė,2200,92
Opel Astra,2003,Kupė (Coupe),999,Dyzelinas,Mechaninė,310000,Švenčionys,2200,92
Opel Meriva,2006,Vienatūris,999,Dyzelinas,Mechaninė,255400,Vilnius,1700,74
Opel Vectra,2002,Sedanas,999,Dyzelinas,Mechaninė,339000,Skuodas,2200,92
Opel Astra,2008,Hečbekas,999,Dyzelinas,Mechaninė,465623,Šiauliai,1700,81
Opel Zafira,2006,Vienatūris,999,Dyzelinas,Automatinė,350000,Vilnius,1900,88
Opel Astra,2006,Hečbekas,1000,Dyzelinas,Automatinė,310000,Klaipėda,1900,88
Opel Zafira,2003,Vienatūris,1000,Dyzelinas,Mechaninė,294000,Šilalė,2200,92
Opel Zafira,2003,Vienatūris,1000,Dyzelinas,Mechaninė,500000,Alytus,2000,74
Opel Zafira,2000,Vienatūris,1000,Dyzelinas,Mechaninė,390530,Prienai,2000,60
Opel Astra,2006,Hečbekas,1000,Dyzelinas,Mechaninė,312490,Panevėžys,1700,74
Opel Astra,2004,Hečbekas,1000,Dyzelinas,Mechaninė,260000,Kaunas,1900,110
Opel Astra,2011,Universalas,1000,Dyzelinas,Mechaninė,250000,Tauragė,1300,70
Opel Astra,2006,Hečbekas,1050,Dyzelinas,Mechaninė,280321,Alytus,1900,74
Opel Zafira,2004,Vienatūris,1050,Dyzelinas,Mechaninė,307355,Vilnius,2200,92
Opel Vectra,2005,Universalas,1050,Dyzelinas,Mechaninė,434000,Kaunas,1900,88
Opel Vectra,2007,Universalas,1050,Dyzelinas,Mechaninė,240000,Šiauliai,1900,88
Opel Astra,2002,Hečbekas,1100,Benzinas,Mechaninė,87102,Marijampolė,1600,74
Opel Signum,2003,Hečbekas,1100,Dyzelinas,Automatinė,236161,Kretinga,2200,92
Opel Astra,2006,Hečbekas,1100,Dyzelinas,Mechaninė,278055,Jonava,1900,74
Opel Astra,2007,Universalas,1100,Dyzelinas,Mechaninė,390000,Kaunas,1700,81
Opel Signum,2004,Hečbekas,1100,Benzinas / dujos,Automatinė,418598,Kaunas,3200,155
Opel Zafira,2003,Vienatūris,1100,Dyzelinas,Mechaninė,288113,Kaunas,2000,74
Opel Zafira,2000,Vienatūris,1100,Dyzelinas,Mechaninė,270000,Vilnius,2000,74
Opel Astra,2005,Universalas,1100,Dyzelinas,Mechaninė,303000,Jurbarkas,1900,88
Opel Zafira,2005,Vienatūris,1100,Dyzelinas,Mechaninė,390000,Vilnius,2200,92
Opel Vectra,2004,Universalas,1150,Dyzelinas,Mechaninė,310000,Šilutė,1900,110
Opel Zafira,2004,Vienatūris,1150,Dyzelinas,Mechaninė,350000,Vilkaviškis,2000,74
Opel Zafira,2001,Vienatūris,1150,Dyzelinas,Mechaninė,384000,Klaipėda,2000,74
Opel Zafira,2005,Vienatūris,1150,Benzinas / dujos,Mechaninė,291507,Kaunas,1800,92
Opel Astra,2002,Hečbekas,1150,Benzinas,Mechaninė,203406,Klaipėda,1400,66
Opel Astra,2004,Universalas,1150,Dyzelinas,Mechaninė,340000,Kaunas,1700,55
Opel Astra,2008,Hečbekas,1185,Benzinas,Mechaninė,252752,Kaunas,1400,66
Opel Zafira,2004,Vienatūris,1200,Dyzelinas,Mechaninė,351119,Šakiai,2200,92
Opel Signum,2006,Universalas,1200,Dyzelinas,Automatinė,396000,Vilnius,1900,110
Opel Zafira,2005,Vienatūris,1200,Dyzelinas,Mechaninė,311100,Tauragė,1900,110
Opel Vectra,2004,Universalas,1200,Dyzelinas,Mechaninė,300000,Klaipėda,2000,74
Opel Zafira,2006,Vienatūris,1200,Dyzelinas,Mechaninė,300000,Kaunas,1900,110
Opel Meriva,2005,Vienatūris,1250,Benzinas / dujos,Mechaninė,158000,Alytus,1600,64
Opel Astra,2005,Hečbekas,1300,Dyzelinas,Mechaninė,350000,Kaunas,1900,88
Opel Astra,2005,Hečbekas,1300,Benzinas,Mechaninė,218400,Vilnius,1600,77
Opel Astra,2013,Hečbekas,1300,Dyzelinas,Mechaninė,208932,Kaunas,1700,96
Opel Astra,2006,Universalas,1300,Benzinas,Mechaninė,161500,Vilnius,1600,77
Opel Astra,2008,Hečbekas,1300,Benzinas,Mechaninė,237870,Kaunas,1600,85
Opel Astra,2004,Hečbekas,1300,Benzinas,Mechaninė,143295,Vilnius,1600,77
Opel Vectra,2003,Hečbekas,1300,Dyzelinas,Mechaninė,287400,Klaipėda,2200,92
Opel Zafira,2004,Vienatūris,1300,Dyzelinas,Mechaninė,278000,Rokiškis,2200,92
Opel Corsa,2008,Hečbekas,1330,Dyzelinas,Mechaninė,285628,Vilnius,1300,66
Opel Astra,2007,Hečbekas,1350,Benzinas,Mechaninė,306000,Panevėžys,1400,66
Opel Zafira,2003,Vienatūris,1350,Benzinas,Mechaninė,212200,Marijampolė,1800,92
Opel Vivaro,2003,Vienatūris,1350,Dyzelinas,Mechaninė,284212,Molėtai,1900,60
Opel Vectra,2007,Sedanas,1350,Benzinas,Mechaninė,148000,Telšiai,2200,114
Opel Vectra,2007,Hečbekas,1350,Dyzelinas,Mechaninė,269968,Mažeikiai,1900,88
