Title,Year,Type,Price,Engine type,Gearbox_type,Power_unit,Milage,City
Toyota Corolla,['2019-12'],Hečbekas,19350,Benzinas / elektra,Automatinė,"2.0 l.,         114  kW",45000,Vilnius
Toyota Corolla,['2020-12'],Universalas,19800,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",37466,Šiauliai
Toyota Corolla,['2021-03'],Hečbekas,19850,Benzinas / elektra,Automatinė,"1.8 l.,         90  kW",45120,Vilnius
Toyota Corolla,['2020-08'],Sedanas,19900,Benzinas / elektra,Automatinė,"1.8 l.,         90  kW",30554,Vilnius
Toyota Corolla,['2020-01'],Universalas,19900,Benzinas / elektra,Automatinė,"2.0 l.,         135  kW",64434,Šiauliai
Toyota Corolla,['2022-01'],Hečbekas,19900,Benzinas / elektra,Automatinė,"1.8 l.,         90  kW",47681,Šiauliai
Toyota Corolla,['2022-01'],Hečbekas,20000,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",79700,Vilnius
Toyota Corolla,['2021-11'],Universalas,20000,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",86400,Vilnius
Toyota Corolla,['2019-04'],Hečbekas,20200,Benzinas / elektra,Automatinė,"2.0 l.,         112  kW",53739,Šiauliai
Toyota Corolla,['2021-03'],Hečbekas,20500,Benzinas / elektra,Automatinė,"1.8 l.,         90  kW",60350,Kaunas
Toyota Corolla,['2021-03'],Hečbekas,20500,Benzinas / elektra,Automatinė,"1.8 l.,         90  kW",46267,Vilnius
Toyota Corolla,['2020-11'],Universalas,20500,Benzinas / elektra,Automatinė,"1.8 l.,         90  kW",53388,Šiauliai
Toyota Corolla,['2020-01'],Universalas,20800,Benzinas / elektra,Automatinė,"1.8 l.,         90  kW",75590,Šiauliai
Toyota Corolla,['2020-03'],Universalas,20900,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",121700,Vilnius
Toyota Corolla,['2019-07'],Sedanas,20900,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",107900,Vilnius
Toyota Corolla,['2019-08'],Sedanas,20900,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",105900,Vilnius
Toyota Corolla,['2022-05'],Sedanas,20900,Benzinas,Automatinė,"1.5 l.,         92  kW",29800,Vilnius
Toyota Corolla,['2019-11'],Universalas,20900,Benzinas / elektra,Automatinė,"1.8 l.,         90  kW",95200,Kaunas
Toyota Corolla,['2022-11'],Hečbekas,21500,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",37200,Vilnius
Toyota Corolla,['2022-05'],Universalas,21500,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",84710,Šiauliai
Toyota Corolla,['2022-11'],Hečbekas,21500,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",63800,Klaipėda
Toyota Corolla,['2022-11'],Hečbekas,21500,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",42200,Vilnius
Toyota Corolla,['2023-09'],Universalas,21900,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",17463,Kaunas
Toyota Corolla,['2020-02'],Universalas,22500,Benzinas / elektra,Automatinė,"2.0 l.,         132  kW",32972,Panevėžys
Toyota Corolla,['2021-06'],Sedanas,22700,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",57900,Vilnius
Toyota Corolla,['2020-05'],Sedanas,22700,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",55600,Vilnius
Toyota Corolla,['2020-01'],Sedanas,22700,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",49200,Vilnius
Toyota Corolla,['2021-04'],Sedanas,22900,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",44300,Vilnius
Toyota Corolla,['2019-10'],Sedanas,22900,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",88900,Vilnius
Toyota Corolla,['2019-09'],Universalas,22900,Benzinas / elektra,Automatinė,"2.0 l.,         112  kW",121200,Vilnius
Toyota Corolla,['2022-05'],Universalas,23500,Benzinas / elektra,Automatinė,"2.0 l.,         135  kW",62274,Šiauliai
Toyota Corolla,['2021-09'],Universalas,23900,Benzinas / elektra,Automatinė,"2.0 l.,         135  kW",28432,Šiauliai
Toyota Corolla,['2022-02'],Sedanas,23900,Benzinas / elektra,Automatinė,"1.8 l.,         90  kW",44333,Vilnius
Toyota Corolla,['2021-08'],Universalas,23950,Benzinas / elektra,Automatinė,"2.0 l.,         135  kW",5040,Vilnius
Toyota Corolla,['2023-05'],Sedanas,24000,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",26500,Vilnius
Toyota Corolla,['2023-05'],Universalas,24000,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",21900,Vilnius
Toyota Corolla,['2023-06'],Universalas,24700,Benzinas / elektra,Automatinė,"1.8 l.,         90  kW",27678,Šiauliai
Toyota Corolla,['2019-09'],Universalas,24900,Benzinas / elektra,Automatinė,"2.0 l.,         112  kW",78600,Vilnius
Toyota Corolla,['2019-11'],Universalas,24900,Benzinas / elektra,Automatinė,"2.0 l.,         112  kW",110200,Vilnius
Toyota Corolla,['2021-06'],Universalas,25900,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",39200,Vilnius
Toyota Corolla,['2021-11'],Universalas,26900,Benzinas / elektra,Automatinė,"2.0 l.,         135  kW",56000,Vilnius
Toyota Corolla,['2024'],Sedanas,2750031810,Benzinas / elektra,Automatinė,"1.8 l.,         103  kW",4,Šiauliai
Toyota Corolla,['2023-09'],Hečbekas,31500,Kita,Automatinė,"1.8 l.,         103  kW",10000,Vilnius
Toyota Corolla,['2023-06'],Sedanas,31500,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",14400,Vilnius
Toyota Corolla,['2023-09'],Universalas,32500,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",18500,Vilnius
Toyota Corolla,['2023-07'],Hečbekas,33500,Benzinas / elektra,Automatinė,"2.0 l.,         112  kW",12100,Vilnius
Toyota Corolla,['2024'],Universalas,3370034260,Benzinas / elektra,Automatinė,"1.8 l.,         103  kW",1,Panevėžys
Toyota Corolla,['2001-02'],Hečbekas,749,Benzinas,Mechaninė,"1.6 l.,         81  kW",319591,Vilnius
Toyota Corolla,['2003-06'],Hečbekas,750,Benzinas,Mechaninė,"1.4 l.,         71  kW",204943,Vilnius
Toyota Corolla,['2003-12'],Hečbekas,850,Dyzelinas,Mechaninė,"2.0 l.,         85  kW",246860,Vilnius
Toyota Corolla,['2004-09'],Hečbekas,1340,Dyzelinas,Mechaninė,"1.4 l.,         66  kW",400000,Vilnius
