Title,Year,Type,Price,Engine type,Gearbox_type,Power_unit,Milage,City
Hyundai i30,['2016-08'],Universalas,6450,Dyzelinas,Automatinė,"1.6 l.,         100  kW",275000,Kaunas
Hyundai i30,['2015-09'],Hečbekas,6650,Dyzelinas,Mechaninė,"1.6 l.,         81  kW",184000,Radviliškis
Hyundai i30,['2017-07'],Universalas,6700,Dyzelinas,Mechaninė,"1.6 l.,         81  kW",256000,Šiauliai
Hyundai i30,['2018-03'],Hečbekas,7250,Dyzelinas,Mechaninė,"1.6 l.,         81  kW",88268,"Rīga, Latvija"
Hyundai i30,['2017-03'],Hečbekas,10600,Dyzelinas,Automatinė,"1.6 l.,         100  kW",114000,"Rīga, Latvija"
Hyundai i30,['2020-07'],Universalas,10999,Benzinas,Mechaninė,"1.0 l.,         88  kW",67000,Kaunas
Hyundai i30,['2019'],Hečbekas,11999,Benzinas,Mechaninė,"1.0 l.,         88  kW",38000,Kaunas
Hyundai i30,['2021-09'],Universalas,13750,Dyzelinas,Automatinė,"1.6 l.,         85  kW",178000,Šiauliai
Hyundai i30,['2021-01'],Universalas,15990,Benzinas,Mechaninė,"1.5 l.,         118  kW",140000,Šiauliai
Hyundai i30,['2019-07'],Hečbekas,18900,Benzinas,Mechaninė,"2.0 l.,         202  kW",91000,Šilalė
