Title,Year,Type,Price,Engine type,Gearbox_type,Power_unit,Milage,City
Opel Astra,2016-10,Universalas,7700,Dyzelinas,Mechaninė,"1.6 l.,         81  kW",182000,Tauragė
Opel Astra,2019-12,Hečbekas,7750,Dyzelinas,Mechaninė,"1.5 l.,         90  kW",202341,Tauragė
Opel Astra,2017-02,Universalas,7800,Dyzelinas,Automatinė,"1.6 l.,         100  kW",171500,Vilnius
Opel Astra,2016-11,Sedanas,8000,Benzinas,Automatinė,"1.4 l.,         103  kW",101000,Vilnius
Opel Astra,2018-03,Universalas,8000,Dyzelinas,Automatinė,"1.6 l.,         100  kW",247728,Vilnius
Opel Astra,2019-12,Universalas,8200,Dyzelinas,Mechaninė,"1.5 l.,",264126,Marijampolė
Opel Astra,2018-08,Universalas,8250,Dyzelinas,Mechaninė,"1.6 l.,         118  kW",262851,Šiauliai
Opel Astra,2019-10,Hečbekas,8550,Dyzelinas,Mechaninė,"1.6 l.,         100  kW",175000,Utena
Opel Astra,2017-11,Universalas,8700,Dyzelinas,Automatinė,"1.6 l.,         100  kW",249000,Panevėžys
Opel Astra,2018-05,Universalas,9075,Benzinas,Automatinė,"1.4 l.,         110  kW",130151,Vilnius
Opel Astra,2020-09,Universalas,9196,Dyzelinas,Mechaninė,"1.5 l.,         90  kW",176001,Marijampolė
Opel Astra,2016,Universalas,9500,Dyzelinas,Automatinė,"1.6 l.,         100  kW",229000,Marijampolė
Opel Astra,2016-12,Hečbekas,10200,Dyzelinas,Automatinė,"1.6 l.,         100  kW",235000,Tauragė
Opel Astra,2020-12,Universalas,10405,Dyzelinas,Mechaninė,"1.5 l.,         77  kW",131300,Kaunas
Opel Astra,2020-12,Universalas,10999,Dyzelinas,Automatinė,"1.5 l.,         90  kW",140669,Kaunas
Opel Astra,2020-06,Universalas,11200,Dyzelinas,Automatinė,"1.5 l.,         90  kW",132000,Vilnius
Opel Astra,2018-06,Universalas,11750,Dyzelinas,Mechaninė,"1.6 l.,         81  kW",140794,Šakiai
Opel Astra,2019-03,Hečbekas,11990,Benzinas,Mechaninė,"1.4 l.,         92  kW",110000,Kaunas
Opel Astra,2020,Hečbekas,12900,Benzinas,Mechaninė,"1.2 l.,         107  kW",30700,Kelmė
Opel Astra,2018-12,Universalas,14490,Benzinas,Automatinė,"1.4 l.,         110  kW",43000,Vilnius
Opel Astra,2010-06,Sedanas,1120,Benzinas,Mechaninė,"1.6 l.,         85  kW",184789,Šiauliai
Opel Astra,2010-06,Universalas,1600,Dyzelinas,Mechaninė,"1.9 l.,         74  kW",240904,Kaunas
Opel Astra,2015-07,Universalas,2050,Dyzelinas,Mechaninė,"2.0 l.,         121  kW",176000,Rokiškis
Opel Astra,2010-02,Universalas,2100,Benzinas / dujos,Mechaninė,"1.6 l.,         92  kW",207000,Marijampolė
Opel Astra,2011-04,Universalas,2150,Dyzelinas,Mechaninė,"1.7 l.,         81  kW",270000,Kaunas
Opel Astra,2010-06,Hečbekas,2200,Dyzelinas,Mechaninė,"2.0 l.,         118  kW",239464,Ukmergė
Opel Astra,2010-02,Universalas,2200,Dyzelinas,Mechaninė,"1.9 l.,         74  kW",260000,Šakiai
Opel Astra,2010,Hečbekas,2500,Dyzelinas,Mechaninė,"1.7 l.,         81  kW",218000,Šiauliai
Opel Astra,2010-12,Universalas,2650,Dyzelinas,Mechaninė,"1.7 l.,         81  kW",242000,Vilkaviškis
Opel Astra,2010-06,Universalas,2700,Dyzelinas,Mechaninė,"1.7 l.,         81  kW",194480,Vilnius
Opel Astra,2010-02,Universalas,2850,Dyzelinas,Mechaninė,"1.7 l.,         92  kW",279000,Kaunas
Opel Astra,2010-04,Universalas,2850,Benzinas,Mechaninė,"1.8 l.,         103  kW",250352,Tauragė
