Title,Year,Type,Price,Engine type,Gearbox_type,Power_unit,Milage,City
Renault Megane,['2011-07'],Hečbekas,1900,Dyzelinas,Mechaninė,"1.5 l.,         66  kW",210000,Panevėžys
Renault Megane,['2005-02'],Kabrioletas,1950,Benzinas,Mechaninė,"1.6 l.,         83  kW",207000,Šiauliai
Renault Megane,['2004'],Universalas,2000,Dyzelinas,Mechaninė,"1.9 l.,         88  kW",262000,Šiauliai
Renault Megane,['2011'],Universalas,2100,Dyzelinas,Mechaninė,"1.5 l.,         66  kW",305000,Šilutė
Renault Megane,['2004-06'],Kabrioletas,2100,Dyzelinas,Mechaninė,"1.9 l.,         88  kW",322064,Kaunas
Renault Megane,['2006-11'],Kabrioletas,2150,Dyzelinas,Mechaninė,"1.9 l.,         85  kW",218732,Ukmergė
Renault Megane,['2007'],Kabrioletas,2150,Dyzelinas,Mechaninė,"1.9 l.,         96  kW",273580,Kaunas
Renault Megane,['2009-04'],Kupė (Coupe),2200,Benzinas,Mechaninė,"1.6 l.,         81  kW",194000,Kaunas
Renault Megane,['2011-02'],Hečbekas,2200,Dyzelinas,Mechaninė,"1.5 l.,         78  kW",207429,Vilnius
Renault Megane,['2008-11'],Hečbekas,2250,Dyzelinas,Mechaninė,"1.5 l.,         63  kW",280000,Tauragė
Renault Megane,['2007'],Kabrioletas,2400,Dyzelinas,Automatinė,"1.9 l.,",170000,Panevėžys
Renault Megane,['2005-11'],Kabrioletas,2400,Benzinas,Mechaninė,"1.6 l.,         83  kW",196299,Radviliškis
Renault Megane,['2009'],Kupė (Coupe),2500,Dyzelinas,Mechaninė,"2.0 l.,         96  kW",228000,Vilnius
Renault Megane,['2009-07'],Kupė (Coupe),2550,Dyzelinas,Mechaninė,"1.5 l.,         78  kW",145700,Vilnius
Renault Megane,['2007-01'],Kabrioletas,2650,Benzinas,Mechaninė,"2.0 l.,         99  kW",87700,Rokiškis
Renault Megane,['2008-01'],Sedanas,2700,Benzinas,Mechaninė,"1.6 l.,         82  kW",68000,Vilnius
Renault Megane,['2011-11'],Hečbekas,2700,Dyzelinas,Mechaninė,"1.5 l.,         81  kW",175000,Tauragė
Renault Megane,['2011-08'],Universalas,2750,Dyzelinas,Mechaninė,"1.9 l.,         96  kW",282000,Alytus
Renault Megane,['2008-11'],Kabrioletas,2800,Benzinas,Automatinė,"2.0 l.,         99  kW",268000,Klaipėda
Renault Megane,['2004-07'],Kabrioletas,2800,Dyzelinas,Mechaninė,"1.9 l.,         88  kW",188500,Klaipėda
Renault Megane,['2011-06'],Universalas,2800,Dyzelinas,Mechaninė,"1.5 l.,         78  kW",265000,Prienai
Renault Megane,['2010-11'],Universalas,2800,Dyzelinas,Mechaninė,"1.5 l.,         66  kW",302000,Tauragė
Renault Megane,['2009-12'],Universalas,2850,Dyzelinas,Mechaninė,"1.9 l.,         96  kW",326000,Kaišiadorys
Renault Megane,['2012-12'],Hečbekas,2950,Benzinas,Mechaninė,"1.2 l.,         85  kW",170000,Tauragė
Renault Megane,['2011-05'],Universalas,2999,Dyzelinas,Mechaninė,"1.5 l.,         78  kW",202797,Marijampolė
Renault Megane,['2010-02'],Hečbekas,3000,Dyzelinas,Mechaninė,"1.5 l.,         81  kW",251448,Joniškis
Renault Megane,['2008'],Kabrioletas,3150,Benzinas,Mechaninė,"2.0 l.,         99  kW",178000,Radviliškis
Renault Megane,['2009'],Hečbekas,3200,Dyzelinas,Mechaninė,"1.5 l.,         81  kW",185000,Klaipėda
Renault Megane,['2009-10'],Universalas,3400,Dyzelinas,Mechaninė,"1.9 l.,         96  kW",268700,Šiauliai
Renault Megane,['2011-11'],Universalas,3400,Dyzelinas,Mechaninė,"1.5 l.,         81  kW",229000,Alytus
Renault Megane,['2010'],Kupė (Coupe),3450,Benzinas,Mechaninė,"1.6 l.,         81  kW",198537,Vilnius
Renault Megane,['2013-06'],Universalas,3600,Dyzelinas,Mechaninė,"1.5 l.,         81  kW",258900,Molėtai
Renault Megane,['2013-10'],Universalas,3600,Dyzelinas,Mechaninė,"1.5 l.,         81  kW",200000,Kaunas
Renault Megane,['2013-06'],Universalas,3600,Dyzelinas,Mechaninė,"1.5 l.,         66  kW",210000,Marijampolė
Renault Megane,['2005-07'],Kabrioletas,3900,Benzinas / dujos,Mechaninė,"2.0 l.,         120  kW",262000,Vilnius
Renault Megane,['2014'],Hečbekas,3900,Dyzelinas,Mechaninė,"1.5 l.,         66  kW",248809,Tauragė
Renault Megane,['2014-11'],Hečbekas,3950,Dyzelinas,Mechaninė,"1.5 l.,         81  kW",280000,Tauragė
Renault Megane,['2012-05'],Kupė (Coupe),3950,Dyzelinas,Automatinė,"1.5 l.,         81  kW",270000,Vilnius
Renault Megane,['2012-11'],Hečbekas,4000,Dyzelinas,Mechaninė,"1.5 l.,         81  kW",250000,Tauragė
Renault Megane,['2008-05'],Kabrioletas,4100,Benzinas,Automatinė,"1.6 l.,         82  kW",65749,Marijampolė
Renault Megane,['2015-09'],Universalas,4300,Dyzelinas,Mechaninė,"1.5 l.,         81  kW",275000,Tauragė
Renault Megane,['2020-02'],Hečbekas,4600,Dyzelinas,Mechaninė,"1.5 l.,         85  kW",103000,Kaunas
Renault Megane,['2014-03'],Universalas,4650,Benzinas,Mechaninė,"1.2 l.,         85  kW",168000,Vilnius
Renault Megane,['2014'],Hečbekas,4700,Dyzelinas,Mechaninė,"1.6 l.,         96  kW",217000,Alytus
Renault Megane,['2014-07'],Universalas,4900,Benzinas / dujos,Mechaninė,"1.6 l.,         81  kW",232000,Vilnius
Renault Megane,['2016-12'],Hečbekas,5250,Dyzelinas,Automatinė,"1.5 l.,         81  kW",190000,Joniškis
Renault Megane,['2012-05'],Kabrioletas,5300,Dyzelinas,Mechaninė,"1.9 l.,         96  kW",149430,Kaunas
Renault Megane,['2015-04'],Hečbekas,5400,Dyzelinas,Automatinė,"1.5 l.,         81  kW",212000,Tauragė
Renault Megane,['2015-07'],Universalas,5450,Benzinas,Mechaninė,"1.2 l.,         85  kW",171000,Tauragė
Renault Megane,['2012-01'],Universalas,5650,Dyzelinas,Automatinė,"1.5 l.,         81  kW",232809,Vilnius
Renault Megane,['2014-09'],Universalas,5650,Dyzelinas,Mechaninė,"1.6 l.,         96  kW",186526,Trakai
Renault Megane,['2015-11'],Universalas,5700,Benzinas,Mechaninė,"1.2 l.,         85  kW",167459,Kaunas
Renault Megane,['2022-06'],Hečbekas,6000,Dyzelinas,Mechaninė,"1.5 l.,         85  kW",60000,Tauragė
Renault Megane,['2016-09'],Universalas,6750,Dyzelinas,Mechaninė,"1.5 l.,         81  kW",180000,Kaunas
Renault Megane,['2017-07'],Universalas,6800,Dyzelinas,Mechaninė,"1.5 l.,         81  kW",240000,Tauragė
Renault Megane,['2020-06'],Hečbekas,7900,Dyzelinas,Mechaninė,"1.5 l.,         70  kW",150000,Tauragė
Renault Megane,['2019-11'],Universalas,7900,Dyzelinas,Mechaninė,"1.5 l.,",245000,Jurbarkas
Renault Megane,['2022-07'],Hečbekas,8349,Benzinas,Mechaninė,"1.2 l.,         85  kW",27484,Kaunas
Renault Megane,['2018-11'],Universalas,9600,Dyzelinas,Automatinė,"1.5 l.,         81  kW",156000,Klaipėda
Renault Megane,['2020-10'],Universalas,9950,Dyzelinas,Automatinė,"1.5 l.,         85  kW",236923,Vilnius
Renault Megane,['2019-10'],Universalas,10530,Dyzelinas,Automatinė,"1.5 l.,         85  kW",233932,Kaunas
Renault Megane,['2019-12'],Universalas,10550,Dyzelinas,Mechaninė,"1.5 l.,         85  kW",142082,Vilnius
Renault Megane,['2017-12'],Hečbekas,10700,Dyzelinas,Automatinė,"1.5 l.,         81  kW",80000,Alytus
Renault Megane,['2021-10'],Universalas,10750,Dyzelinas,Automatinė,"1.5 l.,         85  kW",153000,Vilnius
Renault Megane,['2020-01'],Universalas,10890,Dyzelinas,Automatinė,"1.5 l.,         85  kW",149411,Kaunas
Renault Megane,['2020-08'],Hečbekas,11000,Dyzelinas,Mechaninė,"1.5 l.,         70  kW",170000,Tauragė
Renault Megane,['2017-11'],Hečbekas,11000,Benzinas,Mechaninė,"1.2 l.,         96  kW",108400,Vilnius
Renault Megane,['2017-12'],Hečbekas,11950,Benzinas,Automatinė,"1.2 l.,         96  kW",75000,Panevėžys
Renault Megane,['2020-07'],Universalas,12340,Dyzelinas,Automatinė,"1.5 l.,         85  kW",133665,Kaunas
Renault Megane,['2020-10'],Hečbekas,12900,Dyzelinas,Automatinė,"1.5 l.,         85  kW",165555,Kaunas
Renault Megane,['2020-12'],Universalas,13062,Dyzelinas,Mechaninė,"1.5 l.,         85  kW",125000,Marijampolė
Renault Megane,['2020-08'],Sedanas,13600,Benzinas,Automatinė,"1.3 l.,         103  kW",38772,Vilnius
Renault Megane,['2021-01'],Universalas,13794,Dyzelinas,Automatinė,"1.5 l.,         85  kW",100377,Kaunas
Renault Megane,['1999'],Kita,400,Benzinas,Automatinė,"2.0 l.,         80  kW",197000,Palanga
Renault Megane,['2001'],Sedanas,699,Dyzelinas,Mechaninė,"1.9 l.,         75  kW",290000,Molėtai
Renault Megane,['2004'],Hečbekas,800,Benzinas,Mechaninė,"1.4 l.,",200000,Marijampolė
