Title,Year,Type,Price,Engine type,Gearbox_type,Power_unit,Milage,City
Volkswagen Golf,['2010'],Universalas,3800,Benzinas,Mechaninė,"1.4 l.,         90  kW",216813,Kaunas
Volkswagen Golf,['2011-10'],Hečbekas,3899,Benzinas,Mechaninė,"1.4 l.,         90  kW",225000,Jurbarkas
Volkswagen Golf,['2012-02'],Hečbekas,3900,Dyzelinas,Mechaninė,"1.6 l.,         77  kW",254257,Vilnius
Volkswagen Golf,['2010-08'],Universalas,3999,Dyzelinas,Automatinė,"1.6 l.,         77  kW",269842,Kretinga
Volkswagen Golf,['2010-10'],Hečbekas,3999,Benzinas,Mechaninė,"1.2 l.,         77  kW",270000,Marijampolė
Volkswagen Golf,['2011-10'],Universalas,3999,Benzinas,Mechaninė,"1.4 l.,         90  kW",220000,Marijampolė
Volkswagen Golf,['2010-01'],Hečbekas,4090,Benzinas,Mechaninė,"1.4 l.,         90  kW",229652,Kaunas
Volkswagen Golf,['2010-04'],Universalas,4250,Dyzelinas,Automatinė,"1.6 l.,         77  kW",265200,Kaunas
Volkswagen Golf,['2008-11'],Hečbekas,4300,Dyzelinas,Mechaninė,"2.0 l.,         81  kW",250000,Tauragė
Volkswagen Golf,['2009-12'],Universalas,4300,Dyzelinas,Automatinė,"2.0 l.,         103  kW",233000,Kaunas
Volkswagen Golf,['2010-10'],Hečbekas,4450,Dyzelinas,Mechaninė,"1.6 l.,         77  kW",290000,Marijampolė
Volkswagen Golf,['2011-11'],Universalas,4555,Benzinas,Automatinė,"1.4 l.,         90  kW",203222,Šiauliai
Volkswagen Golf,['2010-10'],Universalas,4650,Dyzelinas,Automatinė,"1.6 l.,         77  kW",176000,Utena
Volkswagen Golf,['2010-01'],Universalas,4750,Benzinas,Automatinė,"1.4 l.,         118  kW",215000,Kaunas
Volkswagen Golf,['2011-02'],Hečbekas,4750,Benzinas,Mechaninė,"1.4 l.,         90  kW",251244,Marijampolė
Volkswagen Golf,['1985'],Kabrioletas,4800,Benzinas,Mechaninė,"1.8 l.,",231771,Kaunas
Volkswagen Golf,['2009-05'],Hečbekas,4800,Dyzelinas,Mechaninė,"2.0 l.,         81  kW",261694,Utena
Volkswagen Golf,['2011-02'],Universalas,4800,Dyzelinas,Automatinė,"1.6 l.,         77  kW",297952,Kaunas
Volkswagen Golf,['2008'],Universalas,4800,Dyzelinas,Automatinė,"1.9 l.,         77  kW",184527,Kaunas
Volkswagen Golf,['2011-08'],Hečbekas,4850,Dyzelinas,Mechaninė,"1.6 l.,         77  kW",267500,Kaunas
Volkswagen Golf,['2012-08'],Universalas,4850,Dyzelinas,Mechaninė,"1.6 l.,         77  kW",267258,Alytus
Volkswagen Golf,['2009-10'],Hečbekas,4899,Benzinas,Automatinė,"1.4 l.,         118  kW",195815,Kaunas
Volkswagen Golf,['2009-01'],Hečbekas,4950,Dyzelinas,Automatinė,"2.0 l.,         103  kW",317000,Kaunas
