Title,Year,Type,Price,Engine type,Gearbox_type,Milage,City,Engine,Power
Renault Megane,2014,Hečbekas,4700.0,Dyzelinas,Mechaninė,217000,Alytus,1600,96
Renault Megane,2014,Universalas,4900.0,Benzinas / dujos,Mechaninė,232000,Vilnius,1600,81
Renault Megane,2016,Hečbekas,5250.0,Dyzelinas,Automatinė,190000,Joniškis,1500,81
Renault Megane,2012,Kabrioletas,5300.0,Dyzelinas,Mechaninė,149430,Kaunas,1900,96
Renault Megane,2015,Hečbekas,5400.0,Dyzelinas,Automatinė,212000,Tauragė,1500,81
Renault Megane,2015,Universalas,5450.0,Benzinas,Mechaninė,171000,Tauragė,1200,85
Renault Megane,2012,Universalas,5650.0,Dyzelinas,Automatinė,232809,Vilnius,1500,81
Renault Megane,2014,Universalas,5650.0,Dyzelinas,Mechaninė,186526,Trakai,1600,96
Renault Megane,2015,Universalas,5700.0,Benzinas,Mechaninė,167459,Kaunas,1200,85
Renault Megane,2022,Hečbekas,6000.0,Dyzelinas,Mechaninė,60000,Tauragė,1500,85
Renault Megane,2016,Universalas,6750.0,Dyzelinas,Mechaninė,180000,Kaunas,1500,81
Renault Megane,2017,Universalas,6800.0,Dyzelinas,Mechaninė,240000,Tauragė,1500,81
Renault Megane,2020,Hečbekas,7900.0,Dyzelinas,Mechaninė,150000,Tauragė,1500,70
Renault Megane,2022,Hečbekas,8349.0,Benzinas,Mechaninė,27484,Kaunas,1200,85
Renault Megane,2018,Universalas,9600.0,Dyzelinas,Automatinė,156000,Klaipėda,1500,81
Renault Megane,2020,Universalas,9950.0,Dyzelinas,Automatinė,236923,Vilnius,1500,85
Renault Megane,2019,Universalas,10530.0,Dyzelinas,Automatinė,233932,Kaunas,1500,85
Renault Megane,2019,Universalas,10550.0,Dyzelinas,Mechaninė,142082,Vilnius,1500,85
Renault Megane,2017,Hečbekas,10700.0,Dyzelinas,Automatinė,80000,Alytus,1500,81
Renault Megane,2021,Universalas,10750.0,Dyzelinas,Automatinė,153000,Vilnius,1500,85
Renault Megane,2020,Universalas,10890.0,Dyzelinas,Automatinė,149411,Kaunas,1500,85
Renault Megane,2020,Hečbekas,11000.0,Dyzelinas,Mechaninė,170000,Tauragė,1500,70
Renault Megane,2017,Hečbekas,11000.0,Benzinas,Mechaninė,108400,Vilnius,1200,96
Renault Megane,2017,Hečbekas,11950.0,Benzinas,Automatinė,75000,Panevėžys,1200,96
Renault Megane,2020,Universalas,12340.0,Dyzelinas,Automatinė,133665,Kaunas,1500,85
Renault Megane,2020,Hečbekas,12900.0,Dyzelinas,Automatinė,165555,Kaunas,1500,85
Renault Megane,2020,Universalas,13062.0,Dyzelinas,Mechaninė,125000,Marijampolė,1500,85
Renault Megane,2020,Sedanas,13600.0,Benzinas,Automatinė,38772,Vilnius,1300,103
Renault Megane,2021,Universalas,13794.0,Dyzelinas,Automatinė,100377,Kaunas,1500,85
Renault Megane,1999,Kita,400.0,Benzinas,Automatinė,197000,Palanga,2000,80
Renault Megane,2001,Sedanas,699.0,Dyzelinas,Mechaninė,290000,Molėtai,1900,75
Renault Megane,2006,Hečbekas,850.0,Benzinas,Mechaninė,280000,Vilnius,1600,82
Renault Megane,2004,Universalas,949.0,Benzinas,Mechaninė,315000,Kaunas,1600,82
Renault Megane,2008,Hečbekas,1250.0,Benzinas,Mechaninė,210775,Vilnius,1600,82
Renault Megane,2006,Universalas,1250.0,Benzinas,Mechaninė,260000,Marijampolė,1600,82
Renault Megane,2006,Universalas,1300.0,Benzinas,Mechaninė,236000,Vilkaviškis,1600,82
Renault Megane,2005,Universalas,1300.0,Benzinas / dujos,Mechaninė,290000,Vilkaviškis,1600,62
Renault Megane,2006,Hečbekas,1500.0,Dyzelinas,Mechaninė,343000,Klaipėda,1900,96
Renault Megane,2007,Universalas,1500.0,Benzinas,Automatinė,216000,Kaunas,2000,99
Renault Megane,2008,Universalas,1550.0,Dyzelinas,Mechaninė,306000,Vilnius,1500,66
Renault Megane,1997,Kupė (Coupe),1600.0,Benzinas,Mechaninė,140000,Kaunas,2000,108
Renault Megane,2009,Kupė (Coupe),1650.0,Dyzelinas,Mechaninė,250000,Tauragė,1500,66
Renault Megane,2009,Sedanas,1700.0,Benzinas / dujos,Mechaninė,304007,Kaunas,1600,82
Renault Megane,2005,Kabrioletas,1850.0,Benzinas,Mechaninė,217950,Kaunas,2000,120
Renault Megane,2007,Universalas,1850.0,Benzinas,Automatinė,235000,Marijampolė,1600,82
Renault Megane,2010,Hečbekas,1900.0,Dyzelinas,Mechaninė,420000,"Rīga, Latvija",1500,66
Renault Megane,2005,Kabrioletas,1900.0,Dyzelinas,Mechaninė,236933,Vilnius,1900,88
Renault Megane,2008,Universalas,1980.0,Benzinas,Mechaninė,206000,Kaunas,1600,82
Renault Megane,2011,Universalas,2000.0,Dyzelinas,Automatinė,279841,Ukmergė,1500,81
Renault Megane,2009,Hečbekas,2100.0,Dyzelinas,Mechaninė,272586,Šiauliai,1500,66
Renault Megane,2006,Kabrioletas,2100.0,Benzinas,Mechaninė,230000,Panevėžys,2000,99
Renault Megane,2007,Universalas,2150.0,Benzinas,Mechaninė,187135,Marijampolė,1600,82
Renault Megane,2008,Universalas,2400.0,Benzinas,Mechaninė,180000,Vilkaviškis,1600,82
Renault Megane,2007,Kabrioletas,2400.0,Dyzelinas,Mechaninė,230319,Ariogala,1900,96
Renault Megane,2012,Universalas,2450.0,Dyzelinas,Automatinė,272456,Marijampolė,1500,81
Renault Megane,2009,Hečbekas,2450.0,Dyzelinas,Mechaninė,272588,Kaunas,1500,63
Renault Megane,2005,Kabrioletas,2499.0,Benzinas / dujos,Mechaninė,270000,Vilnius,1600,83
Renault Megane,2012,Universalas,2500.0,Dyzelinas,Mechaninė,260000,Marijampolė,1500,81
Renault Megane,2007,Kabrioletas,2500.0,Benzinas,Mechaninė,206500,Vilnius,2000,99
Renault Megane,2015,Universalas,2500.0,Benzinas,Mechaninė,175142,Kretinga,1200,85
Renault Megane,2013,Hečbekas,2600.0,Dyzelinas,Mechaninė,290000,Tauragė,1500,66
Renault Megane,2009,Kupė (Coupe),2600.0,Dyzelinas,Mechaninė,274969,Vilnius,1900,96
Renault Megane,2010,Kupė (Coupe),2650.0,Dyzelinas,Mechaninė,340000,Tauragė,1500,78
Renault Megane,2011,Hečbekas,2700.0,Dyzelinas,Mechaninė,217873,Kaunas,1500,81
Renault Megane,2009,Hečbekas,2750.0,Dyzelinas,Mechaninė,239000,Klaipėda,1900,96
Renault Megane,2013,Hečbekas,2950.0,Dyzelinas,Mechaninė,218000,Tauragė,1500,81
Renault Megane,2010,Kupė (Coupe),2999.0,Dyzelinas,Mechaninė,330708,Varėna,1900,96
Renault Megane,2010,Universalas,3000.0,Dyzelinas,Automatinė,257000,Tauragė,1500,81
Renault Megane,2009,Hečbekas,3200.0,Dyzelinas,Mechaninė,242100,Utena,1900,96
Renault Megane,2012,Universalas,3250.0,Dyzelinas,Mechaninė,260350,Marijampolė,1500,81
Renault Megane,2011,Universalas,3600.0,Dyzelinas,Automatinė,336354,Šalčininkai,1500,81
Renault Megane,2008,Hečbekas,3800.0,Benzinas,Mechaninė,188440,Marijampolė,1600,81
Renault Megane,2005,Kabrioletas,3900.0,Benzinas,Automatinė,238654,Vilnius,2000,99
Renault Megane,2012,Universalas,4150.0,Dyzelinas,Mechaninė,302668,Panevėžys,1500,81
Renault Megane,2013,Universalas,4650.0,Dyzelinas,Mechaninė,202000,Kaunas,1500,81
Renault Megane,2015,Hečbekas,4900.0,Dyzelinas,Mechaninė,160000,Alytus,1500,81
Renault Megane,2011,Kabrioletas,4900.0,Dyzelinas,Mechaninė,137800,Vilnius,1500,81
Renault Megane,2015,Kabrioletas,5149.0,Dyzelinas,Mechaninė,232999,Vilnius,1500,85
Renault Megane,2014,Universalas,5200.0,Dyzelinas,Mechaninė,192000,Kaunas,1500,81
Renault Megane,2015,Universalas,5600.0,Dyzelinas,Automatinė,250000,Tauragė,1500,81
Renault Megane,2016,Hečbekas,5600.0,Dyzelinas,Mechaninė,57692,Trakai,1500,81
Renault Megane,2016,Hečbekas,5700.0,Dyzelinas,Mechaninė,266000,Tauragė,1500,66
Renault Megane,2012,Kabrioletas,6250.0,Benzinas,Mechaninė,104500,Panevėžys,1400,96
Renault Megane,2018,Universalas,9000.0,Dyzelinas,Mechaninė,120000,Šiauliai,1500,81
Renault Megane,2020,Hečbekas,9999.0,Dyzelinas,Automatinė,76300,Šiauliai,1500,85
Renault Megane,2019,Universalas,10267.0,Benzinas,Mechaninė,162000,Marijampolė,1300,103
Renault Megane,2016,Hečbekas,10500.0,Dyzelinas,Automatinė,115000,Vilnius,1500,81
Renault Megane,2019,Universalas,11477.0,Dyzelinas,Automatinė,157000,Marijampolė,1500,85
Renault Megane,2019,Hečbekas,12000.0,Dyzelinas,Automatinė,80000,"Jaunolaine, Latvija",1500,81
Renault Megane,2021,Sedanas,12500.0,Benzinas,Mechaninė,21280,Alytus,1000,85
Renault Megane,2021,Universalas,12826.0,Dyzelinas,Automatinė,210000,Tauragė,1500,85
Renault Megane,2019,Hečbekas,14500.0,Dyzelinas,Automatinė,61000,"Rīga, Latvija",1500,81
Renault Megane,2017,Hečbekas,15000.0,Dyzelinas,Automatinė,120000,Kaunas,1600,121
