Title,Year,Type,Price,Engine type,Gearbox_type,Milage,City,Engine,Power
Opel Astra,2007,Universalas,2250.0,Dyzelinas,Automatinė,330132,Kaunas,1900,88
Opel Astra,2006,Kupė (Coupe),2300.0,Dyzelinas,Automatinė,224100,Rietavas,1300,66
Opel Astra,2008,Universalas,2300.0,Dyzelinas,Mechaninė,287994,Kaišiadorys,1900,110
Opel Astra,2005,Hečbekas,2400.0,Benzinas,Automatinė,247000,Vilnius,1800,92
Opel Astra,2002,Kabrioletas,2400.0,Benzinas,Mechaninė,197000,Vilnius,1600,74
Opel Astra,1998,Kabrioletas,2450.0,Benzinas,Mechaninė,145000,Marijampolė,1400,66
Opel Astra,2007,Universalas,2500.0,Benzinas / dujos,Automatinė,341297,Vilnius,1600,85
Opel Astra,2009,Universalas,2500.0,Benzinas,Mechaninė,231453,Anykščiai,1600,85
Opel Astra,2009,Universalas,2599.0,Dyzelinas,Mechaninė,212090,Kėdainiai,1900,74
Opel Astra,2005,Hečbekas,2688.0,Benzinas,Mechaninė,197683,Vilnius,1400,66
Opel Astra,2008,Universalas,2750.0,Dyzelinas,Mechaninė,207000,Kėdainiai,1700,81
Opel Astra,2011,Universalas,2750.0,Dyzelinas,Mechaninė,192000,Kaunas,2000,118
Opel Astra,2006,Kupė (Coupe),2800.0,Dyzelinas,Automatinė,282000,Elektrėnai,1900,88
Opel Astra,2005,Universalas,2900.0,Benzinas / dujos,Automatinė,236500,Panevėžys,1800,92
Opel Astra,2007,Kabrioletas,2950.0,Dyzelinas,Mechaninė,227870,Vilnius,1900,110
Opel Astra,2012,Universalas,2950.0,Dyzelinas,Mechaninė,236179,Ukmergė,1700,81
Opel Astra,2011,Hečbekas,2999.0,Benzinas,Mechaninė,135000,Vilnius,1600,85
Opel Astra,2011,Hečbekas,3000.0,Dyzelinas,Mechaninė,276000,Vilnius,1700,81
Opel Astra,2010,Hečbekas,3090.0,Dyzelinas,Mechaninė,317000,Panevėžys,2000,118
Opel Astra,2007,Kabrioletas,3100.0,Benzinas / dujos,Mechaninė,250000,Kaunas,1800,103
Opel Astra,2009,Hečbekas,3100.0,Benzinas,Mechaninė,157000,Klaipėda,1600,85
Opel Astra,2007,Kabrioletas,3100.0,Benzinas,Mechaninė,155,Kupiškis,1600,77
Opel Astra,2009,Universalas,3150.0,Dyzelinas,Automatinė,259253,Kėdainiai,1900,88
Opel Astra,2013,Universalas,3200.0,Benzinas,Mechaninė,153500,Vilnius,1400,103
Opel Astra,2010,Hečbekas,3250.0,Dyzelinas,Mechaninė,262500,Kaunas,1700,81
Opel Astra,2012,Universalas,3250.0,Dyzelinas,Mechaninė,274382,Kaunas,1700,81
Opel Astra,2012,Universalas,3295.0,Benzinas / dujos,Mechaninė,217607,Kretinga,1600,85
Opel Astra,2010,Hečbekas,3300.0,Dyzelinas,Mechaninė,334100,Kaunas,1700,92
Opel Astra,2006,Hečbekas,3350.0,Benzinas,Automatinė,224000,Vilnius,1800,92
Opel Astra,2010,Hečbekas,3350.0,Dyzelinas,Mechaninė,226000,Kaunas,1700,81
Opel Astra,2011,Universalas,3350.0,Dyzelinas,Mechaninė,264000,Radviliškis,1700,81
Opel Astra,2013,Universalas,3400.0,Dyzelinas,Mechaninė,294432,Šiauliai,1700,81
Opel Astra,2011,Universalas,3400.0,Dyzelinas,Mechaninė,197000,Kaunas,1300,70
Opel Astra,2011,Hečbekas,3400.0,Dyzelinas,Mechaninė,207100,Vilnius,1700,81
Opel Astra,2011,Universalas,3450.0,Benzinas,Mechaninė,160000,Marijampolė,1400,88
Opel Astra,2011,Hečbekas,3450.0,Dyzelinas,Mechaninė,323000,Šiauliai,1300,70
Opel Astra,2011,Hečbekas,3599.0,Dyzelinas,Mechaninė,207456,Kaunas,1700,92
Opel Astra,2010,Hečbekas,3650.0,Benzinas,Mechaninė,99885,Marijampolė,1600,85
Opel Astra,2011,Universalas,3700.0,Benzinas,Mechaninė,204000,Kaunas,1400,103
Opel Astra,2010,Hečbekas,3750.0,Benzinas,Mechaninė,150000,Kaunas,1400,103
Opel Astra,2011,Universalas,3800.0,Dyzelinas,Mechaninė,202000,Šiauliai,1700,81
Opel Astra,2012,Hečbekas,3800.0,Dyzelinas,Mechaninė,168565,Kaunas,1700,81
Opel Astra,2013,Hečbekas,3800.0,Dyzelinas,Mechaninė,276000,Kuršėnai,1700,81
Opel Astra,2012,Universalas,3850.0,Dyzelinas,Mechaninė,284000,Šiauliai,1700,92
Opel Astra,2008,Kabrioletas,3900.0,Dyzelinas,Mechaninė,256666,Kaunas,1900,110
Opel Astra,2012,Universalas,3900.0,Dyzelinas,Mechaninė,193000,Šiauliai,1700,81
Opel Astra,2012,Hečbekas,3950.0,Dyzelinas,Mechaninė,244778,Jurbarkas,1700,81
Opel Astra,2011,Universalas,3990.0,Dyzelinas,Mechaninė,153000,Klaipėda,1700,81
Opel Astra,2006,Kabrioletas,3990.0,Benzinas / dujos,Automatinė,175000,Kaunas,1800,103
Opel Astra,2011,Hečbekas,3999.0,Dyzelinas,Mechaninė,330000,Kretinga,1700,81
Opel Astra,2010,Hečbekas,3999.0,Benzinas,Mechaninė,216741,Marijampolė,1600,85
Opel Astra,2011,Hečbekas,4000.0,Dyzelinas,Mechaninė,263000,Jurbarkas,2000,118
Opel Astra,2012,Universalas,4100.0,Dyzelinas,Mechaninė,263251,Kretinga,1700,96
Opel Astra,2012,Kupė (Coupe),4200.0,Dyzelinas,Mechaninė,225700,Šiauliai,1700,96
Opel Astra,2015,Universalas,4300.0,Dyzelinas,Mechaninė,315000,Vilnius,1600,81
Opel Astra,2012,Hečbekas,4350.0,Dyzelinas,Mechaninė,240000,Šiauliai,1700,81
Opel Astra,2013,Universalas,4400.0,Dyzelinas,Mechaninė,296000,Marijampolė,2000,121
Opel Astra,2015,Hečbekas,4450.0,Dyzelinas,Mechaninė,202147,Kaunas,1600,81
Opel Astra,2012,Universalas,4450.0,Dyzelinas,Automatinė,261000,Kaunas,2000,121
Opel Astra,2013,Universalas,4600.0,Dyzelinas,Mechaninė,171000,Alytus,1700,81
